location_id,pm2_5,pm10,no2,so2,o3,co,aqi
10480,0.63,1.7,0.1,0.07,80.59,73.98,2
10481,0.66,1.76,0.16,0.06,74.72,80.95,2
10482,13.57,26.7,1.63,0.1,60.66,339.71,2
10483,0.78,2.1,0.17,0.07,73.98,81.5,2
10484,28.19,33.39,13.82,1.13,7.82,622.49,3
10485,28.19,32.95,14.63,1.29,9.18,638.67,3
10486,26.71,31.21,13.12,0.98,10.14,614.15,3
10487,24.04,27.99,13.42,1.09,10.53,615.13,2
10488,30.38,36.12,13.77,1.04,7.81,619.59,3
10489,24.04,27.99,13.42,1.09,10.53,615.13,2
10490,5.15,5.88,4.41,1.22,24.76,182.45,1
10491,0.8,2.17,0.09,0.1,77.44,81.29,2
10493,5.05,5.66,2.78,4.17,15.07,132.91,1
10494,0.78,1.88,0.33,0.25,73.08,81.53,2
10495,5.06,5.75,4.62,1.86,70.07,133.53,2
10496,2.0,3.93,2.22,0.5,67.41,115.1,2
10497,3.79,4.1,2.16,0.36,23.21,110.07,1
10498,0.5,1.26,0.26,0.01,28.26,112.21,1
10499,6.86,7.77,5.11,1.73,33.46,194.16,1
10500,5.68,6.48,3.41,5.46,8.71,135.63,1
10501,6.86,7.77,5.11,1.73,33.46,194.16,1
10502,2.0,3.93,2.22,0.5,67.41,115.1,2
10503,7.82,8.98,4.77,7.71,9.1,160.8,1
10504,4.61,7.69,7.12,0.66,19.52,166.73,1
10505,1.21,3.57,0.17,0.16,72.42,75.43,2
10506,5.45,5.97,1.75,0.78,60.6,131.82,2
10508,1.67,2.79,7.22,0.34,19.43,116.56,1
10509,13.64,16.94,1.18,0.64,36.69,110.27,2
10510,7.38,9.15,1.3,0.59,62.1,114.93,2
10511,3.11,4.55,4.11,0.36,24.57,111.19,1
10513,3.16,3.53,2.1,0.94,60.05,163.5,2
10514,2.33,2.53,4.31,0.29,11.37,102.05,1
10515,3.15,3.33,2.39,1.21,33.02,128.43,1
10516,3.32,3.47,2.34,1.24,37.83,131.76,1
10517,13.64,16.94,1.18,0.64,36.69,110.27,2
10519,6.05,16.63,0.78,1.15,98.86,94.22,2
10520,5.84,9.51,7.57,0.86,16.74,170.22,1
10521,7.52,9.25,3.48,0.6,41.48,130.74,1
10522,3.39,5.62,5.52,0.36,25.35,163.28,1
10523,2.57,4.03,2.45,0.97,69.0,114.74,2
10524,9.54,11.4,2.9,2.76,69.99,127.43,2
10525,0.72,1.4,1.79,0.63,63.53,86.23,2
10526,2.09,4.7,3.48,1.42,69.34,114.62,2
10527,4.42,4.9,2.52,1.22,61.19,150.56,2
10528,4.04,4.55,2.55,1.33,62.76,156.96,2
10530,5.16,5.79,4.93,2.01,69.69,134.35,2
10531,12.6,15.03,8.63,2.59,41.22,345.15,2
10532,12.6,15.03,8.63,2.59,41.22,345.15,2
10533,3.29,5.14,0.35,0.19,74.22,81.81,2
10534,3.46,4.16,5.16,0.73,28.87,168.49,1
10535,6.86,7.77,5.11,1.73,33.46,194.16,1
10536,11.2,12.23,7.94,5.45,28.11,209.79,2
10537,1.73,2.09,1.7,0.21,16.88,86.31,1
10538,3.21,4.59,4.28,0.88,41.58,164.77,1
10539,11.27,13.37,1.71,1.71,54.52,104.46,2
10540,4.06,4.9,3.5,1.46,74.52,127.87,2
10541,2.43,2.61,2.59,0.73,49.02,151.98,1
10542,2.53,2.66,3.03,0.78,45.36,158.14,1
10544,5.45,5.97,1.75,0.78,60.6,131.82,2
10545,4.57,6.08,5.85,0.43,16.57,228.3,1
10546,2.69,8.38,0.8,0.66,72.8,115.38,2
10547,5.68,6.48,3.41,5.46,8.71,135.63,1
10548,5.1,6.06,3.37,0.96,51.55,170.76,1
10549,11.2,12.23,7.94,5.45,28.11,209.79,2
10550,2.69,8.38,0.8,0.66,72.8,115.38,2
10551,4.2,4.97,3.69,0.76,47.7,124.16,1
10552,1.33,2.13,3.29,0.29,30.02,109.97,1
10553,2.71,4.02,3.78,0.41,37.5,160.93,1
10554,4.06,4.9,3.5,1.46,74.52,127.87,2
10555,6.49,10.57,2.36,0.86,66.43,114.79,2
10556,1.17,3.25,0.23,0.2,72.37,77.44,2
10557,5.06,5.75,4.62,1.86,70.07,133.53,2
10558,4.61,5.46,6.38,1.05,35.71,217.18,1
10559,5.57,5.85,0.59,0.08,13.22,99.22,1
10560,2.38,2.5,0.69,0.93,50.76,114.02,1
10561,3.9,4.22,1.49,1.22,64.46,130.97,2
10563,0.5,0.5,0.36,0.03,55.47,107.22,1
10564,7.6,9.74,1.48,0.53,50.47,107.83,1
10565,3.5,3.69,4.11,1.45,47.13,161.95,1
10566,2.68,3.49,2.38,0.69,55.6,109.92,1
10567,3.43,4.51,5.95,1.88,62.01,124.19,2
10568,8.59,14.84,1.2,0.2,57.38,117.38,1
10569,5.19,6.08,1.78,0.17,19.94,114.88,1
10570,3.47,4.24,2.64,0.6,54.19,170.16,1
10571,3.1,3.73,2.37,0.65,46.15,111.45,1
10572,5.96,6.39,2.18,0.35,42.21,155.32,1
10573,9.19,12.74,1.31,0.37,52.12,104.4,1
10574,1.09,2.38,0.1,0.06,63.24,72.93,2
10575,3.51,4.02,2.19,0.73,60.27,164.86,2
10576,4.47,4.95,3.79,1.25,43.29,170.4,1
10577,2.22,3.96,6.83,0.69,24.51,126.74,1
10578,2.35,2.48,2.53,0.59,47.17,154.69,1
10579,13.23,15.45,1.57,0.47,28.83,100.79,2
10580,2.31,2.61,1.81,0.43,54.95,130.63,1
10581,2.31,2.61,1.81,0.43,54.95,130.63,1
10582,0.5,0.5,0.3,0.01,52.22,105.67,1
10583,2.41,3.34,1.55,0.83,82.09,119.83,2
10584,0.8,2.17,0.09,0.1,77.44,81.29,2
10585,13.08,23.32,1.18,2.33,88.99,130.34,2
10587,3.16,3.68,3.08,1.0,50.7,171.34,1
10588,5.22,8.52,7.23,0.83,18.8,168.77,1
10589,3.64,4.36,7.44,2.97,39.82,190.25,1
10590,2.36,2.97,2.51,0.68,54.71,113.29,1
10591,3.57,4.31,8.32,2.17,48.67,126.39,1
10592,2.09,4.7,3.48,1.42,69.34,114.62,2
10593,3.28,3.6,4.91,1.69,43.33,191.3,1
10594,5.09,5.7,3.16,0.83,61.15,122.97,2
10595,2.69,3.45,1.9,1.04,81.84,120.64,2
10596,3.52,3.9,4.56,1.53,42.77,185.21,1
10597,6.49,10.49,2.28,0.39,48.96,115.22,1
10598,30.64,34.31,6.15,28.94,81.36,153.2,3
10599,17.68,19.52,6.36,1.71,9.75,334.31,2
10600,8.86,17.19,1.02,0.43,76.5,120.51,2
10601,8.86,17.19,1.02,0.43,76.5,120.51,2
10603,6.86,7.77,5.11,1.73,33.46,194.16,1
10604,3.59,4.09,3.47,1.1,46.15,172.2,1
10605,3.11,3.29,4.09,1.34,45.82,164.02,1
10606,4.07,4.27,2.12,1.0,54.2,142.03,1
10607,2.01,7.52,0.86,0.66,77.47,115.89,2
10608,5.06,5.75,4.62,1.86,70.07,133.53,2
10609,3.53,6.06,2.78,1.51,19.88,117.31,1
10610,0.53,1.42,0.3,0.02,23.53,107.76,1
10613,2.04,2.98,3.89,1.07,39.89,114.5,1
10614,30.64,34.31,6.15,28.94,81.36,153.2,3
10615,6.86,7.77,5.11,1.73,33.46,194.16,1
10616,2.91,3.76,3.26,0.55,53.45,135.23,1
10617,4.92,5.13,1.82,0.19,35.73,152.88,1
10618,2.39,2.54,2.67,0.7,45.56,156.07,1
10619,3.76,4.15,4.86,1.8,36.96,174.1,1
10620,5.72,6.61,0.92,2.52,102.25,101.44,3
10621,2.5,4.17,0.08,0.18,82.43,73.77,2
10622,2.74,3.61,5.0,1.97,44.71,173.67,1
10623,0.85,2.16,0.44,0.34,73.73,82.0,2
10624,1.79,1.92,1.1,0.03,20.76,112.01,1
10625,1.83,2.93,4.95,1.31,35.6,117.93,1
10626,6.86,7.77,5.11,1.73,33.46,194.16,1
10627,8.06,10.36,1.15,0.45,57.87,108.83,1
10628,3.8,4.45,8.37,2.34,49.08,128.89,1
10629,16.26,19.36,13.31,3.85,34.45,382.86,2
10630,18.34,20.14,6.93,1.97,9.75,330.56,2
10631,2.52,3.38,4.26,1.51,43.27,169.43,1
10632,5.73,6.82,8.08,1.26,34.48,217.97,1
10633,17.15,19.98,3.13,1.28,56.96,213.44,2
10634,1.57,1.75,1.22,0.05,24.15,115.78,1
10635,3.53,13.79,0.43,0.08,52.35,85.27,1
10636,8.02,10.93,9.2,1.52,44.32,205.39,1
10637,4.09,6.44,6.17,0.43,25.34,152.35,1
10638,5.05,5.66,2.78,4.17,15.07,132.91,1
10639,5.05,5.66,2.78,4.17,15.07,132.91,1
10640,5.05,5.66,2.78,4.17,15.07,132.91,1
10641,5.05,5.66,2.78,4.17,15.07,132.91,1
10643,3.79,4.23,2.04,2.97,12.72,115.93,1
10644,2.58,3.24,3.99,1.45,49.59,109.5,1
10645,20.24,22.53,7.92,2.4,8.07,357.0,2
10646,7.37,7.76,2.13,0.25,38.64,145.85,1
10647,9.72,10.49,5.62,1.53,28.31,181.0,1
10648,4.61,5.46,6.38,1.05,35.71,217.18,1
10652,3.5,4.1,2.23,0.91,54.21,111.77,1
10653,5.05,9.74,0.11,0.34,80.15,69.01,2
10654,1.51,2.36,4.06,0.98,36.28,114.73,1
10655,2.8,4.02,3.73,0.86,41.52,112.25,1
10656,1.39,2.13,2.92,0.28,30.53,108.77,1
10657,2.7,2.85,3.52,0.96,43.57,161.54,1
10658,2.95,3.51,4.01,0.6,28.12,165.6,1
10659,2.74,2.87,2.61,0.71,38.93,145.69,1
10660,6.0,6.62,2.92,0.6,30.66,111.09,1
10661,6.27,7.4,8.67,1.48,43.04,266.96,1
10662,41.14,49.41,26.54,16.77,77.14,765.86,3
10663,4.94,8.0,1.4,1.15,40.54,96.43,1
10664,10.06,13.68,1.5,0.85,41.23,92.16,2
10665,1.2,2.65,0.27,0.88,59.27,122.91,1
10666,2.29,2.44,0.73,0.3,60.26,81.8,2
10667,6.82,8.89,1.14,0.85,36.4,90.85,1
10668,7.28,9.24,2.41,0.55,42.76,116.01,1
10669,4.5,4.86,1.79,0.09,22.75,101.07,1
10670,19.81,22.07,7.29,2.04,8.79,362.83,2
10671,1.73,5.91,0.82,0.61,75.68,116.19,2
10672,6.77,7.56,4.34,1.1,46.49,127.66,1
10673,1.2,2.65,0.27,0.88,59.27,122.91,1
10675,1.2,2.65,0.27,0.88,59.27,122.91,1
10676,1.21,3.64,0.16,0.16,72.75,75.69,2
10677,5.15,5.88,4.41,1.22,24.76,182.45,1
10678,1.21,3.57,0.17,0.16,72.42,75.43,2
10679,2.52,3.53,3.29,0.47,42.26,160.11,1
10680,7.92,10.8,1.38,0.69,43.52,97.48,1
10681,7.82,8.98,4.77,7.71,9.1,160.8,1
10682,3.79,4.23,2.04,2.97,12.72,115.93,1
10683,5.68,6.48,3.41,5.46,8.71,135.63,1
10684,3.72,5.11,3.99,0.49,38.68,127.82,1
10685,1.69,3.3,0.18,0.19,63.75,115.03,2
10686,1.53,5.78,0.06,0.11,63.55,70.4,2
10687,6.17,10.04,1.48,0.22,56.04,108.8,1
10688,0.83,2.02,0.4,0.32,73.08,81.8,2
10689,5.05,5.66,2.78,4.17,15.07,132.91,1
10690,7.89,8.24,2.5,0.25,41.05,172.67,1
10691,5.54,7.54,7.3,1.39,17.06,185.9,1
10692,0.82,1.04,0.05,0.04,53.01,124.26,1
10693,1.3,2.68,0.34,1.14,58.38,125.37,1
10694,5.05,5.66,2.78,4.17,15.07,132.91,1
10695,45.07,51.82,22.38,3.96,2.78,833.18,3
10697,17.68,19.52,6.36,1.71,9.75,334.31,2
10699,5.73,6.82,8.08,1.26,34.48,217.97,1
10700,5.57,8.86,6.89,0.91,16.89,171.61,1
10701,5.05,5.66,2.78,4.17,15.07,132.91,1
10702,7.82,8.98,4.77,7.71,9.1,160.8,1
10703,1.13,3.36,0.2,0.19,74.37,78.02,2
10704,12.04,15.96,5.27,3.08,47.18,138.28,2
10705,5.15,5.88,4.41,1.22,24.76,182.45,1
10706,7.99,9.47,10.82,1.77,39.74,264.5,1
10707,4.15,4.33,1.37,0.16,35.32,146.34,1
10708,5.05,5.66,2.78,4.17,15.07,132.91,1
10709,3.5,3.96,1.98,0.65,60.5,164.88,2
10710,2.31,2.49,0.76,0.29,61.64,81.98,2
10711,12.15,17.78,1.46,0.52,32.3,96.9,2
10712,7.44,13.54,1.51,0.42,68.82,115.49,2
10713,2.34,2.53,0.79,0.29,62.96,82.12,2
10714,1.64,1.82,3.62,0.21,42.16,100.32,1
10715,4.06,4.9,3.5,1.46,74.52,127.87,2
10716,3.16,4.14,3.22,0.67,48.23,123.81,1
10717,30.64,34.31,6.15,28.94,81.36,153.2,3
10718,26.08,30.18,7.4,28.45,82.76,159.82,3
10719,0.74,1.74,0.26,0.19,73.08,81.27,2
10720,3.1,3.73,2.37,0.65,46.15,111.45,1
10721,5.03,5.44,6.82,0.61,18.83,112.36,1
10722,5.73,6.82,8.08,1.26,34.48,217.97,1
10723,2.7,2.85,3.52,0.96,43.57,161.54,1
10724,3.42,4.24,2.47,0.92,62.63,165.21,2
10725,32.74,39.91,16.06,2.06,3.77,686.45,3
10726,3.16,9.5,0.7,0.65,75.5,114.0,2
10727,26.08,30.18,7.4,28.45,82.76,159.82,3
10729,3.12,3.31,2.25,1.08,36.15,130.23,1
10730,6.86,7.77,5.11,1.73,33.46,194.16,1
10731,12.04,16.08,1.54,0.98,46.91,109.41,2
10732,9.47,12.78,1.5,1.33,70.17,113.21,2
10733,9.47,12.78,1.5,1.33,70.17,113.21,2
10734,0.96,2.93,0.09,0.06,64.93,71.03,2
10735,4.61,5.46,6.38,1.05,35.71,217.18,1
10736,8.4,11.95,1.62,0.58,52.21,105.29,1
10737,0.88,2.29,0.48,0.36,74.38,82.2,2
10739,1.9,2.36,1.84,0.17,35.18,112.61,1
10740,2.58,3.06,5.47,0.61,26.93,145.98,1
10741,8.4,11.95,1.62,0.58,52.21,105.29,1
10742,25.11,31.69,6.04,5.87,85.19,154.79,3
10743,5.0,5.69,2.98,0.35,41.24,173.92,1
10744,3.46,5.27,4.9,0.43,21.71,176.41,1
10745,5.67,8.61,1.48,0.23,44.91,86.91,1
10746,5.05,5.66,2.78,4.17,15.07,132.91,1
10747,2.71,4.6,0.28,0.34,30.71,75.61,1
10748,5.73,6.82,8.08,1.26,34.48,217.97,1
10749,2.31,2.45,0.8,0.33,23.38,105.52,1
10750,3.52,4.09,2.4,0.81,60.04,164.84,2
10751,0.7,1.59,0.18,0.12,73.89,81.44,2
10752,3.49,3.6,2.28,1.28,42.78,135.14,1
10753,0.8,2.17,0.09,0.1,77.44,81.29,2
10754,6.45,13.39,1.95,3.59,79.88,92.66,2
10755,3.67,4.14,5.73,2.02,38.79,191.6,1
10756,5.05,6.4,4.77,0.45,9.45,154.56,1
10757,5.37,7.24,5.74,0.62,10.03,169.05,1
10759,3.46,4.16,5.16,0.73,28.87,168.49,1
10760,5.05,6.4,4.77,0.45,9.45,154.56,1
10761,6.31,9.34,1.01,0.51,47.26,96.98,1
10762,4.61,5.46,6.38,1.05,35.71,217.18,1
10763,5.53,6.93,5.61,0.58,7.78,166.98,1
10764,7.24,11.48,1.32,0.5,42.22,91.48,1
10765,11.79,12.67,2.28,2.02,47.33,117.95,2
10766,0.76,1.99,0.08,0.09,77.72,81.43,2
10767,8.92,12.36,1.46,0.53,55.86,106.21,1
10768,10.97,11.68,2.13,1.12,47.06,120.76,2
10769,5.22,8.52,7.23,0.83,18.8,168.77,1
10770,5.37,7.24,5.74,0.62,10.03,169.05,1
10771,1.15,3.34,0.2,0.19,74.04,77.79,2
10772,6.77,7.56,4.34,1.1,46.49,127.66,1
10773,4.5,6.7,4.12,0.36,20.82,124.21,1
10774,26.84,35.6,22.63,9.05,57.54,272.86,3
10775,3.44,4.14,2.45,0.75,59.53,166.2,1
10776,3.46,4.08,2.35,0.68,59.08,166.09,1
10777,5.06,5.75,4.62,1.86,70.07,133.53,2
10778,5.68,6.48,3.41,5.46,8.71,135.63,1
10779,6.55,10.14,1.31,0.18,49.83,106.48,1
10780,5.21,7.96,5.51,1.46,17.48,180.7,1
10781,6.55,10.14,1.31,0.18,49.83,106.48,1
10782,2.34,2.53,0.79,0.29,62.96,82.12,2
10783,87.63,102.36,52.13,43.22,105.46,1458.5,5
10784,6.54,9.75,1.29,0.16,44.52,104.4,1
10785,10.89,11.85,2.32,1.58,33.95,106.7,2
10786,12.84,14.24,2.43,2.61,47.57,112.53,2
10787,9.2,18.36,0.75,0.48,85.71,119.68,2
10788,9.2,18.36,0.75,0.48,85.71,119.68,2
10789,6.55,10.14,1.31,0.18,49.83,106.48,1
10790,6.57,10.53,1.32,0.21,55.18,108.58,1
10791,2.58,3.24,3.99,1.45,49.59,109.5,1
10792,2.3,7.15,0.82,0.62,71.95,114.91,2
10793,3.79,4.23,2.04,2.97,12.72,115.93,1
10794,2.95,3.51,4.01,0.6,28.12,165.6,1
10795,5.15,5.88,4.41,1.22,24.76,182.45,1
10796,10.36,13.05,1.29,1.78,79.82,121.92,2
10797,5.05,5.66,2.78,4.17,15.07,132.91,1
10798,1.14,1.24,0.28,0.05,55.27,106.8,1
10799,9.23,12.27,1.51,0.47,25.42,92.46,1
10800,2.93,3.08,3.35,1.02,42.39,154.89,1
10801,11.65,12.34,7.49,4.91,25.69,193.54,2
10802,3.46,4.16,5.16,0.73,28.87,168.49,1
10803,6.42,10.89,1.79,0.14,41.43,102.11,1
10804,3.46,4.16,5.16,0.73,28.87,168.49,1
10805,3.79,4.23,2.04,2.97,12.72,115.93,1
10806,9.23,12.27,1.51,0.47,25.42,92.46,1
10807,7.83,11.64,1.02,0.33,52.03,106.06,1
10808,7.15,9.33,1.67,2.43,60.97,94.16,2
10810,4.06,4.9,3.5,1.46,74.52,127.87,2
10811,7.92,11.98,1.1,0.29,52.31,107.84,1
10812,6.86,7.77,5.11,1.73,33.46,194.16,1
10813,5.68,6.48,3.41,5.46,8.71,135.63,1
10814,5.68,6.48,3.41,5.46,8.71,135.63,1
10815,11.55,17.4,1.41,1.1,67.78,113.48,2
10816,3.05,4.05,2.38,1.05,78.98,122.19,2
10817,4.06,4.9,3.5,1.46,74.52,127.87,2
10818,8.02,10.93,9.2,1.52,44.32,205.39,1
10819,1.21,3.64,0.16,0.16,72.75,75.69,2
10820,25.99,30.66,13.86,1.22,7.82,625.39,3
10821,1.88,1.96,0.78,0.67,28.7,105.56,1
10822,7.9,8.85,1.96,0.6,45.01,117.25,1
10823,39.1,43.08,13.66,5.46,5.78,522.0,3
10824,5.06,5.75,4.62,1.86,70.07,133.53,2
10825,28.19,33.39,13.82,1.13,7.82,622.49,3
10826,0.8,2.17,0.09,0.1,77.44,81.29,2
10828,1.41,1.7,2.44,0.11,24.69,114.12,1
10829,0.5,0.5,0.32,0.01,54.26,105.91,1
10830,7.52,7.85,0.87,0.28,14.15,91.61,1
10831,26.71,31.21,13.12,0.98,10.14,614.15,3
10832,0.8,2.17,0.09,0.1,77.44,81.29,2
10833,9.54,11.4,2.9,2.76,69.99,127.43,2
10834,6.86,7.77,5.11,1.73,33.46,194.16,1
10835,5.62,6.18,7.39,1.47,39.5,123.54,1
10836,0.85,2.36,0.09,0.11,77.16,81.15,2
10837,4.51,4.81,1.43,0.09,26.94,96.94,1
10838,8.02,11.4,1.87,1.09,59.78,119.43,1
10839,8.02,11.4,1.87,1.09,59.78,119.43,1
10840,5.73,6.82,8.08,1.26,34.48,217.97,1
10841,9.35,10.17,7.52,2.58,49.81,234.41,1
10842,7.59,8.43,2.48,0.43,54.08,155.4,1
10843,1.63,6.1,0.05,0.08,62.62,69.46,2
10844,19.01,22.79,4.51,1.83,51.05,253.45,2
10845,30.64,34.31,6.15,28.94,81.36,153.2,3
10846,7.34,11.06,2.27,0.78,52.6,118.93,1
10847,11.2,12.23,7.94,5.45,28.11,209.79,2
10848,6.86,7.77,5.11,1.73,33.46,194.16,1
10850,1.73,5.91,0.82,0.61,75.68,116.19,2
10851,15.05,17.31,2.24,0.94,59.85,183.94,2
10852,13.8,17.24,13.44,2.94,50.23,345.92,2
10853,2.58,3.24,3.99,1.45,49.59,109.5,1
10854,7.26,8.05,2.82,0.67,54.77,164.48,1
10855,7.26,8.05,2.82,0.67,54.77,164.48,1
10856,5.07,6.15,3.31,1.53,62.11,166.59,2
10857,3.3,4.94,4.43,0.68,37.54,164.98,1
10858,7.9,8.85,1.96,0.6,45.01,117.25,1
10859,7.66,11.0,1.73,0.97,57.3,112.93,1
10860,3.46,4.16,5.16,0.73,28.87,168.49,1
10861,6.77,7.56,4.34,1.1,46.49,127.66,1
10862,1.33,1.53,2.35,0.1,27.98,116.45,1
10863,0.52,0.85,0.22,0.08,65.67,77.25,2
10864,3.18,3.84,2.47,0.87,59.83,166.4,1
10865,3.05,4.05,2.38,1.05,78.98,122.19,2
10866,1.23,3.14,0.17,0.54,61.28,117.05,2
10867,6.2,10.17,1.94,0.38,56.9,104.72,1
10868,0.85,2.36,0.09,0.11,77.16,81.15,2
10869,0.82,2.59,0.06,0.08,77.64,79.99,2
10870,0.78,1.88,0.33,0.25,73.08,81.53,2
10871,7.55,7.99,1.33,0.4,39.64,114.95,1
10872,7.67,8.6,9.33,1.76,20.5,232.91,1
10873,8.56,9.87,11.62,4.45,25.26,210.5,1
10874,4.39,5.33,3.41,1.39,60.17,168.57,2
10875,2.69,8.38,0.8,0.66,72.8,115.38,2
10876,2.8,3.13,1.97,0.55,57.43,93.72,1
10877,2.58,3.24,3.99,1.45,49.59,109.5,1
10878,2.82,3.52,6.09,1.7,50.97,125.31,1
10879,4.51,4.81,1.43,0.09,26.94,96.94,1
10880,2.33,2.53,4.31,0.29,11.37,102.05,1
10881,2.1,3.56,2.46,1.07,78.93,115.76,2
10882,5.93,14.27,1.68,2.88,78.91,87.59,2
10883,8.38,9.37,5.79,1.06,19.43,190.64,1
10884,12.6,15.03,8.63,2.59,41.22,345.15,2
10885,5.28,5.71,1.6,0.06,10.46,92.75,1
10886,3.45,3.59,2.52,1.24,41.88,137.29,1
10887,4.2,4.97,3.69,0.76,47.7,124.16,1
10888,8.77,17.09,0.88,0.51,80.39,120.04,2
10889,10.47,11.36,4.17,1.81,29.09,277.22,2
10890,2.68,3.49,2.38,0.69,55.6,109.92,1
10891,5.57,5.85,0.59,0.08,13.22,99.22,1
10892,0.57,0.58,0.6,0.09,52.07,101.87,1
10893,2.57,4.03,2.45,0.97,69.0,114.74,2
10894,4.06,4.9,3.5,1.46,74.52,127.87,2
10895,11.97,16.04,5.77,1.19,10.33,344.35,2
10896,4.18,5.64,3.66,1.6,19.63,135.14,1
10897,1.73,3.37,4.71,3.76,16.93,116.31,1
10898,2.96,5.28,0.41,0.42,29.25,72.22,1
10900,28.19,33.39,13.82,1.13,7.82,622.49,3
10901,5.41,6.93,1.95,0.46,6.06,238.7,1
10902,3.65,5.58,2.8,0.81,20.46,101.23,1
10903,9.72,12.01,4.33,0.61,12.52,289.88,1
10904,17.15,19.98,3.13,1.28,56.96,213.44,2
10905,39.84,47.79,21.2,2.65,3.15,793.53,3
10906,29.66,34.7,16.14,1.6,8.22,663.34,3
10907,17.04,18.25,6.91,3.27,14.63,355.63,2
10908,27.95,33.33,14.31,1.35,5.11,635.66,3
10909,8.95,14.85,7.81,2.68,8.42,224.02,1
10910,42.64,49.55,22.89,7.04,6.34,794.77,3
10911,12.57,13.99,7.5,1.23,1.61,305.14,2
10912,17.04,18.25,6.91,3.27,14.63,355.63,2
10913,3.07,3.37,7.28,0.44,10.65,233.0,1
10914,49.53,53.31,22.35,7.19,4.2,835.93,3
10915,1.98,3.92,1.13,0.47,21.93,67.07,1
10916,1.84,4.02,0.42,0.36,26.59,73.05,1
10917,18.25,19.41,7.34,1.02,4.24,426.95,2
10918,17.15,19.98,3.13,1.28,56.96,213.44,2
10919,21.36,24.78,13.72,1.19,10.93,616.09,2
10920,27.95,33.33,14.31,1.35,5.11,635.66,3
10921,28.19,33.39,13.82,1.13,7.82,622.49,3
10922,3.79,3.96,1.31,0.23,46.86,156.24,1
10923,4.07,4.6,3.24,0.59,36.39,131.04,1
10924,3.82,4.03,1.46,0.32,55.84,161.71,1
10925,4.81,7.21,7.34,2.53,47.48,141.84,1
10926,3.82,4.03,1.46,0.32,55.84,161.71,1
10927,3.95,4.34,2.32,0.46,44.89,149.74,1
10928,3.79,3.96,1.31,0.23,46.86,156.24,1
10929,3.95,4.34,2.32,0.46,44.89,149.74,1
10930,3.82,4.03,1.46,0.32,55.84,161.71,1
10931,4.09,4.71,4.3,0.27,45.89,111.26,1
11049,12.29,33.82,6.8,2.05,69.43,103.66,2
11056,14.23,42.34,2.97,1.48,74.4,100.59,2
11080,14.64,43.76,1.35,0.89,72.37,100.43,2
11093,14.66,46.29,6.7,2.11,69.52,102.55,2
11099,14.65,45.54,4.16,1.46,70.61,101.87,2
11129,13.82,40.92,4.61,2.08,76.45,100.75,2
11132,13.62,39.71,3.35,1.34,69.33,101.76,2
11135,11.28,27.98,6.05,1.59,72.34,103.81,2
11148,14.66,46.29,6.7,2.11,69.52,102.55,2
11155,13.78,39.73,1.31,0.77,70.69,100.89,2
11167,14.66,46.29,6.7,2.11,69.52,102.55,2
11181,11.28,27.98,6.05,1.59,72.34,103.81,2
11200,10.43,23.54,0.3,0.64,94.93,95.95,2
11208,13.62,39.71,3.35,1.34,69.33,101.76,2
11211,14.85,42.74,1.22,0.81,71.04,99.76,2
11212,14.66,46.29,6.7,2.11,69.52,102.55,2
11217,13.25,39.2,6.26,2.05,77.3,100.8,2
11230,14.23,42.34,2.97,1.48,74.4,100.59,2
11280,14.67,47.03,9.26,2.77,68.42,103.24,2
11288,14.63,42.73,1.05,0.97,73.07,99.67,2
11302,11.28,27.98,6.05,1.59,72.34,103.81,2
11309,14.66,46.29,6.7,2.11,69.52,102.55,2
11324,14.64,43.76,1.35,0.89,72.37,100.43,2
11329,12.29,33.82,6.8,2.05,69.43,103.66,2
11339,11.84,31.37,3.28,1.35,86.13,98.37,2
11340,14.23,42.34,2.97,1.48,74.4,100.59,2
11341,14.66,46.29,6.7,2.11,69.52,102.55,2
11343,14.63,42.73,1.05,0.97,73.07,99.67,2
11353,13.82,40.92,4.61,2.08,76.45,100.75,2
11361,11.28,27.98,6.05,1.59,72.34,103.81,2
11364,13.82,40.92,4.61,2.08,76.45,100.75,2
11365,13.25,39.2,6.26,2.05,77.3,100.8,2
11367,14.66,46.29,6.7,2.11,69.52,102.55,2
11368,11.28,27.98,6.05,1.59,72.34,103.81,2
11369,14.23,42.34,2.97,1.48,74.4,100.59,2
11373,14.63,42.73,1.05,0.97,73.07,99.67,2
11374,10.27,22.13,5.3,1.14,75.26,103.97,2
11381,13.82,40.92,4.61,2.08,76.45,100.75,2
11383,13.25,39.2,6.26,2.05,77.3,100.8,2
11389,10.27,22.13,5.3,1.14,75.26,103.97,2
11392,14.63,42.73,1.05,0.97,73.07,99.67,2
11393,11.28,27.98,6.05,1.59,72.34,103.81,2
11402,14.65,45.54,4.16,1.46,70.61,101.87,2
11409,13.25,39.2,6.26,2.05,77.3,100.8,2
11422,11.28,27.98,6.05,1.59,72.34,103.81,2
11424,10.43,23.54,0.3,0.64,94.93,95.95,2
11427,12.29,33.82,6.8,2.05,69.43,103.66,2
11432,15.06,41.72,1.09,0.72,69.72,99.09,2
11440,15.06,40.9,1.2,0.6,68.52,98.08,2
11441,13.78,39.73,1.31,0.77,70.69,100.89,2
11443,14.85,42.74,1.22,0.81,71.04,99.76,2
11445,14.64,44.79,1.65,0.82,71.68,101.19,2
11449,11.28,27.98,6.05,1.59,72.34,103.81,2
11451,12.29,33.82,6.8,2.05,69.43,103.66,2
