location_id,pm2_5,pm10,no2,so2,o3,co,aqi,temperature,humidity,wind_speed,latitude,longitude,pollution_source
10184,76.51,94.84,19.48,18.02,12.37,646.66,5,18.61,92,0.9,31.474099999999996,104.7778,vehicular
10185,4.08,4.42,5.25,2.08,44.9,169.27,1,22.63,61,2.98,50.493044999989486,19.439012000320393,industrial
10186,7.4,23.47,4.75,0.32,63.63,55.14,2,23.45,20,2.66,39.7294,98.5023,unknown
10187,48.1,50.36,18.27,12.29,33.87,392.05,3,23.36,96,1.59,36.7729,119.19360000000002,vehicular
10188,9.73,11.88,8.62,5.01,16.24,190.35,1,22.62,88,0.29,22.7019,110.1106,industrial
10189,81.45,91.98,7.82,18.97,72.49,269.22,5,20.85,84,0.75,37.909699999999994,114.3541,vehicular
10190,12.62,38.84,6.58,0.34,76.57,108.22,2,16.79,51,3.81,47.9047,88.1214,vehicular
10191,11.78,16.88,7.78,5.04,55.73,117.74,2,17.99,64,0.98,40.8033,111.6572,vehicular
10192,15.31,16.52,7.17,4.06,18.24,104.78,2,20.35,96,1.48,26.2403,107.5228,vehicular
10193,13.2,14.37,1.84,0.68,19.2,120.52,2,19.25,86,0.7,34.2173,108.9356,burning
10194,60.06,65.07,29.58,14.99,32.19,411.38,4,21.55,77,0.53,39.62200000000001,118.1869,vehicular
10195,35.44,40.0,5.67,7.85,30.33,190.85,3,23.04,86,1.79,28.9063,105.44270000000002,vehicular
10196,34.52,38.58,13.48,17.6,62.66,270.65,3,22.29,88,0.83,30.518,106.631,vehicular
10197,53.81,66.19,7.27,15.65,69.43,161.85,4,19.84,80,1.15,37.7394,112.55830000000002,vehicular
10198,98.05,106.34,9.52,40.41,9.5,1066.52,5,20.31,89,1.57,41.7867,123.4678,vehicular
10199,51.56,64.13,7.93,16.11,67.22,166.92,4,19.69,82,1.03,37.8873,112.51390000000002,vehicular
10200,8.61,10.58,4.04,8.49,32.67,106.72,1,24.56,96,3.12,37.161,122.40999999999998,industrial
10201,63.15,66.91,21.08,21.64,22.14,383.24,4,24.03,93,0.41,35.0992,117.4518,vehicular
10202,2.15,2.3,0.52,0.03,22.57,133.19,1,11.13,75,2.67,29.243600000000004,91.7706,natural
10203,2.15,2.3,0.52,0.03,22.57,133.19,1,11.09,74,2.66,29.2313,91.7608,natural
10204,7.48,8.39,4.92,6.89,43.42,117.55,1,25.2,91,4.88,37.523599999999995,122.0508,industrial
10205,124.63,132.3,26.48,33.89,18.62,444.36,5,24.9,91,4.12,32.0745,118.77939999999998,vehicular
10206,76.39,80.2,16.42,8.4,20.89,431.29,5,19.47,84,2.85,45.755,126.5422,vehicular
10207,119.68,122.39,9.54,3.31,23.63,498.66,5,18.5,93,3.18,43.8325,125.1761,vehicular
10208,54.74,60.8,13.11,10.05,15.35,259.89,4,26.04,81,0.32,27.8159,112.9227,vehicular
10209,72.39,75.28,11.99,9.02,35.61,358.77,4,24.48,95,1.07,34.774499999999996,117.5852,vehicular
10210,54.57,55.83,15.86,7.7,37.69,396.06,4,25.78,93,2.96,36.0858,120.45810000000002,vehicular
10211,7.14,8.22,14.68,1.81,21.19,133.34,1,19.16,95,1.72,29.977499999999996,102.9905,industrial
10212,76.08,77.3,14.96,10.35,57.35,360.35,5,22.06,88,2.55,33.6406,114.63689999999998,vehicular
10213,2.19,2.34,3.32,0.32,68.83,65.13,2,3.71,94,0.87,31.9286,102.1755,unknown
10214,9.07,9.83,0.91,0.18,21.38,195.65,1,19.35,92,1.99,23.368,103.3758,unknown
10215,10.4,15.94,5.82,0.43,19.54,65.53,2,12.32,75,0.75,35.59969999999999,103.20640000000002,vehicular
10216,17.43,18.93,1.48,1.36,30.4,122.33,2,23.69,93,0.92,28.3169,109.7325,agricultural
10217,2.68,3.2,1.75,0.3,12.54,171.23,1,18.96,95,1.79,23.359399999999997,104.25329999999998,natural
10218,4.36,4.56,3.12,0.17,15.66,118.29,1,5.89,95,1.35,29.997199999999996,101.9533,unknown
10219,4.58,5.09,0.96,0.27,13.68,119.01,1,16.3,93,1.07,25.0441,101.5482,natural
10220,12.53,13.63,3.67,1.35,19.74,146.46,2,22.51,95,0.39,30.2798,109.4707,industrial
10221,8.93,9.92,3.57,0.58,17.47,226.36,1,22.61,96,0.9,25.8567,98.8601,unknown
10222,2.4,2.6,4.51,0.29,59.01,71.1,1,2.1,94,1.02,31.903700000000004,102.224,unknown
10223,2.4,2.6,4.51,0.29,59.01,71.1,1,2.1,94,1.02,31.9025,102.22180000000002,unknown
10224,13.66,38.15,0.35,0.7,87.98,64.27,2,29.86,13,4.88,39.4467,76.0072,agricultural
10225,149.8,153.35,45.61,26.46,42.0,917.45,5,20.07,92,1.36,41.998,121.6094,vehicular
10226,72.05,77.52,22.28,18.45,32.14,372.55,4,21.47,70,1.63,36.0822,111.5169,vehicular
10227,10.91,15.86,7.35,4.5,57.43,119.12,2,18.24,63,0.63,40.7866,111.5512,vehicular
10228,6.09,10.78,1.98,0.24,36.47,102.27,1,17.31,67,5.46,39.8261,109.94859999999998,unknown
10229,39.76,41.59,16.76,8.79,17.74,272.8,3,22.14,88,2.28,34.03390000000001,113.8172,vehicular
10230,12.77,15.2,6.37,2.68,32.24,125.94,2,26.12,85,1.06,27.2317,111.4733,vehicular
10231,61.64,63.53,6.69,5.45,35.47,291.33,4,22.25,88,2.59,32.965,114.018,vehicular
10232,67.77,71.09,16.54,15.34,28.87,371.01,4,24.44,95,0.58,34.843799999999995,117.558,vehicular
10233,5.63,10.91,4.28,0.18,54.72,113.54,1,23.21,50,1.78,35.507224,-82.963625,unknown
10235,66.07,76.14,10.52,17.22,48.52,216.74,4,19.28,87,0.6,37.8572,113.5758,vehicular
10236,6.77,7.79,4.16,0.63,6.75,211.31,1,23.45,97,1.07,23.885899999999996,106.6538,unknown
10237,28.67,30.83,10.64,7.08,17.99,186.52,3,26.63,84,0.62,24.3631,109.40059999999998,vehicular
10238,34.07,43.96,4.4,11.82,65.85,131.52,3,16.4,75,0.97,39.3681,112.42719999999998,vehicular
10239,30.28,33.54,6.31,4.1,28.38,174.39,3,28.41,98,3.08,28.970300000000005,111.6975,vehicular
10240,14.77,17.01,15.77,9.8,20.39,218.51,2,28.37,67,2.22,23.105,113.26120000000002,vehicular
10241,59.92,65.7,32.26,23.16,37.3,352.92,4,23.49,60,0.68,35.7511,114.2956,vehicular
10242,78.08,80.49,14.7,9.39,51.71,183.45,5,25.19,89,1.28,30.5351,117.0598,vehicular
10243,13.2,14.37,1.84,0.68,19.2,120.52,2,18.96,87,1.12,34.2713,108.954,burning
10244,2.68,3.2,1.75,0.3,12.54,171.23,1,19.17,94,1.72,23.3892,104.2319,natural
10245,52.9,60.15,20.09,18.24,15.62,293.41,4,25.39,86,0.66,24.773299999999995,113.5824,vehicular
10246,11.63,13.89,15.52,11.37,22.21,203.61,2,28.02,72,2.15,23.1047,113.4332,vehicular
10247,4.02,5.03,2.69,0.92,34.81,150.19,1,25.23,92,1.69,21.9508,108.6553,industrial
10248,12.77,15.2,6.37,2.68,32.24,125.94,2,26.07,86,1.25,27.244200000000003,111.5283,vehicular
10249,57.13,58.63,19.43,9.94,33.19,421.19,4,25.91,92,2.56,36.0699,120.3471,vehicular
10252,51.76,55.0,8.47,4.69,27.77,206.59,4,23.94,93,2.53,29.8454,114.3107,vehicular
10253,28.67,30.83,10.64,7.08,17.99,186.52,3,26.77,84,0.85,24.2921,109.4311,vehicular
10254,53.94,59.63,14.62,10.98,18.8,244.54,4,26.16,86,1.64,27.8667,113.167,vehicular
10255,9.82,10.82,1.42,0.58,20.66,106.83,1,24.39,94,0.3,27.5342,109.9781,unknown
10256,17.85,20.0,4.65,3.19,54.5,116.29,2,27.78,74,1.07,25.833300000000005,114.93219999999998,vehicular
10257,56.85,59.97,9.04,10.43,46.77,259.28,4,24.82,87,2.66,30.3197,112.2494,vehicular
10258,72.05,77.52,22.28,18.45,32.14,372.55,4,21.54,71,1.63,36.0855,111.5018,vehicular
10259,12.77,14.63,7.71,2.13,16.62,162.09,2,21.78,89,0.37,28.7728,104.6201,vehicular
10260,34.52,38.58,13.48,17.6,62.66,270.65,3,22.28,89,0.75,30.457600000000003,106.63030000000002,vehicular
10261,30.55,34.54,11.55,7.68,30.97,184.15,3,25.14,91,1.09,27.731400000000004,112.0194,vehicular
10262,11.53,12.65,1.71,0.77,25.96,108.25,2,24.5,93,0.4,27.583,110.0394,agricultural
10263,21.64,29.61,3.84,7.58,72.04,109.06,2,16.42,72,1.21,40.9779,113.1775,industrial
10265,12.0,14.41,6.24,2.18,21.88,129.11,2,20.61,88,1.49,30.0744,103.8578,vehicular
10266,56.85,59.97,9.04,10.43,46.77,259.28,4,24.73,88,2.8,30.3544,112.2008,vehicular
10267,14.37,18.39,1.81,2.8,46.38,135.54,2,27.12,80,1.91,26.8733,112.61969999999998,industrial
10268,57.67,60.05,7.81,6.7,49.57,274.55,4,24.23,94,1.87,31.727499999999996,113.3583,vehicular
10269,20.14,21.12,2.99,3.9,45.95,158.56,2,22.89,74,1.45,34.6258,112.4267,industrial
10270,20.55,22.62,2.09,2.51,56.35,119.95,2,25.72,83,1.94,25.807099999999995,113.0383,industrial
10271,54.09,55.18,7.35,2.21,34.2,258.25,4,22.65,87,2.06,33.569799999999994,114.0261,vehicular
10273,18.93,21.17,11.99,9.9,47.69,203.22,2,22.69,93,0.98,31.2124,107.4644,vehicular
10274,46.91,49.0,15.46,8.51,32.55,293.58,3,22.96,95,2.97,35.237500000000004,115.4747,vehicular
10275,12.77,14.63,7.71,2.13,16.62,162.09,2,22.37,89,0.41,28.756200000000003,104.639,vehicular
10276,9.37,10.72,15.43,2.1,24.13,134.45,1,19.09,96,1.71,29.983299999999996,103.01109999999998,industrial
10277,2.93,5.38,4.18,3.87,30.51,89.87,1,27.77,87,1.36,23.6608,116.6183,industrial
10278,1.3,2.87,0.35,0.13,35.3,118.94,1,27.88,80,2.61,22.7898,115.37059999999998,natural
10279,118.86,123.26,25.07,6.3,26.71,510.5,5,24.44,93,3.23,30.399400000000004,114.8938,vehicular
10280,26.82,30.77,10.71,6.3,28.7,173.28,3,25.3,91,1.23,27.704399999999996,111.9892,vehicular
10281,13.95,18.89,1.71,2.26,94.57,106.13,2,15.4,81,3.52,43.93110000000001,116.0781,industrial
10282,9.37,10.72,15.43,2.1,24.13,134.45,1,19.09,96,1.71,29.9834,103.0109,industrial
10283,86.83,90.31,29.67,14.74,13.45,485.43,5,24.15,94,2.22,35.421600000000005,119.523,vehicular
10285,13.65,14.14,1.18,0.58,45.45,181.61,2,18.35,83,1.69,45.3106,130.9967,burning
10286,159.65,165.35,36.77,8.62,15.65,704.64,5,24.42,93,4.28,30.4445,114.9136,vehicular
10287,32.31,50.46,16.34,7.07,31.76,211.81,3,23.42,39,8.28,39.69729999999999,106.8174,vehicular
10288,30.07,37.43,10.96,5.49,38.74,276.77,3,18.92,93,1.72,31.116700000000005,104.4053,vehicular
10289,18.01,20.37,3.34,2.34,47.46,113.21,2,25.63,88,2.98,27.0999,114.9658,industrial
10290,5.18,6.0,1.58,0.31,4.58,159.98,1,16.09,93,0.79,23.8982,100.0781,unknown
10291,23.91,27.36,4.44,4.15,56.74,120.74,2,24.44,96,2.15,27.7914,114.3703,vehicular
10292,14.73,16.83,1.79,1.75,50.01,110.43,2,24.19,94,3.38,27.8036,114.9308,industrial
10293,5.18,6.0,1.58,0.31,4.58,159.98,1,18.26,94,0.57,23.8822,100.0894,unknown
10294,12.77,15.2,6.37,2.68,32.24,125.94,2,25.96,88,1.28,27.303300000000004,111.5239,vehicular
10295,62.06,68.77,17.8,19.47,17.6,293.04,4,26.06,96,2.5,28.5531,112.3437,vehicular
10296,15.17,17.96,8.16,4.35,16.43,185.01,2,25.39,85,0.97,23.479199999999995,111.2897,vehicular
10297,29.37,59.03,13.96,15.28,73.23,129.22,3,18.3,65,3.95,40.7372,107.37,vehicular
10298,41.09,45.19,12.62,12.36,37.69,257.35,3,20.54,80,0.61,35.4887,112.8508,vehicular
10299,34.07,43.96,4.4,11.82,65.85,131.52,3,16.66,74,1.38,39.3278,112.4072,vehicular
10300,8.47,14.08,2.3,1.33,64.71,86.35,2,21.62,22,0.76,43.9404,81.2815,unknown
10301,7.33,8.27,0.8,0.28,3.73,183.51,1,17.17,92,1.29,25.1328,99.17109999999998,unknown
10302,12.65,35.42,2.0,2.65,92.15,102.55,2,25.73,20,3.23,44.89690000000001,82.0806,industrial
10303,57.23,60.17,13.74,11.76,33.92,342.12,4,24.45,93,0.46,34.81029999999999,117.3152,vehicular
10304,7.77,25.36,0.12,0.23,59.56,55.62,2,28.9,9,2.21,37.113,79.9131,unknown
10305,20.16,23.13,3.57,1.32,26.71,143.01,2,14.18,87,1.42,35.706700000000005,107.6364,industrial
10306,2.1,2.19,0.5,0.04,29.11,138.91,1,8.9,70,1.01,29.6747,91.1221,natural
10307,38.28,42.04,15.76,17.26,38.21,259.58,3,23.3,79,1.83,35.21269999999999,113.2269,vehicular
10308,3.71,4.2,0.75,0.35,8.94,150.62,1,18.15,96,1.27,22.7633,100.98,natural
10309,48.09,49.74,6.6,2.25,38.82,299.21,3,18.27,85,2.61,45.5725,122.8738,vehicular
10310,1.3,2.87,0.35,0.13,35.3,118.94,1,27.88,80,2.61,22.775,115.3653,natural
10311,29.01,31.65,10.54,8.77,45.51,252.48,3,21.87,81,0.64,38.3228,116.8709,vehicular
10312,44.69,47.42,28.77,16.33,30.4,420.38,3,22.01,92,2.26,37.3803,118.00620000000002,vehicular
10313,35.74,40.24,8.26,7.55,50.27,144.99,3,25.42,94,1.39,27.6435,113.8676,vehicular
10314,62.63,72.46,13.26,15.67,41.11,366.15,4,22.15,87,1.57,37.0719,114.47249999999998,vehicular
10315,62.06,68.77,17.8,19.47,17.6,293.04,4,26.15,96,2.62,28.5808,112.3458,vehicular
10316,35.74,40.24,8.26,7.55,50.27,144.99,3,25.42,94,1.39,27.6442,113.8686,vehicular
10317,62.63,72.46,13.26,15.67,41.11,366.15,4,22.15,87,1.57,37.062000000000005,114.4854,vehicular
10318,12.77,15.2,6.37,2.68,32.24,125.94,2,25.97,86,1.03,27.2272,111.4328,vehicular
10319,24.05,25.72,1.72,2.56,62.68,121.58,2,25.73,83,1.97,25.775900000000004,113.0348,industrial
10320,8.08,9.8,6.41,3.07,7.83,251.49,1,24.38,96,1.3,22.4136,107.3476,industrial
10321,2.86,3.48,0.7,0.27,32.2,139.29,1,25.63,89,3.89,21.4688,111.0286,natural
10322,13.95,18.89,1.71,2.26,94.57,106.13,2,15.43,81,3.53,43.9317,116.1042,industrial
10323,21.75,23.27,8.83,7.27,16.73,376.14,2,23.45,96,0.58,24.6947,108.04970000000002,vehicular
10324,8.09,9.04,2.77,1.89,23.66,108.77,1,19.31,95,1.02,26.5694,106.6971,industrial
10325,4.02,5.03,2.69,0.92,34.81,150.19,1,25.22,92,1.58,21.9667,108.6236,industrial
10326,11.5,14.86,4.33,7.04,49.19,100.75,2,27.28,93,1.95,29.8674,121.524,vehicular
10327,7.33,8.27,0.8,0.28,3.73,183.51,1,17.17,92,1.29,25.108100000000004,99.1678,unknown
10328,5.4,11.57,3.63,0.39,64.98,103.14,2,21.33,44,1.09,40.6532,109.8756,unknown
10329,37.52,42.59,7.46,7.45,38.32,309.79,3,21.57,83,1.24,30.838799999999996,106.1087,vehicular
10330,18.01,20.37,3.34,2.34,47.46,113.21,2,25.61,88,3.35,27.131200000000003,114.99,industrial
10331,76.08,77.3,14.96,10.35,57.35,360.35,5,22.1,87,2.54,33.6128,114.6613,vehicular
10332,10.73,28.88,0.43,0.53,85.62,62.76,2,29.91,13,4.65,39.4682,75.9538,agricultural
10333,11.16,13.0,1.42,1.65,44.53,113.16,2,27.4,74,1.86,26.4214,111.6156,industrial
10334,4.72,5.44,3.37,1.85,31.04,158.33,1,26.16,90,4.61,21.222800000000003,110.39279999999998,industrial
10335,18.93,21.17,11.99,9.9,47.69,203.22,2,21.94,93,0.97,31.2186,107.5086,vehicular
10336,18.93,21.17,11.99,9.9,47.69,203.22,2,22.78,94,0.96,31.215,107.525,vehicular
10337,105.11,108.74,26.24,14.23,13.15,417.76,5,24.79,93,2.83,34.5885,119.176,vehicular
10338,9.45,10.13,2.56,1.82,38.12,100.26,1,21.77,95,1.03,26.574700000000004,107.9783,industrial
10339,30.59,33.12,3.09,2.41,55.94,184.71,3,17.59,68,3.63,47.2988,123.94499999999998,industrial
10340,35.44,40.0,5.67,7.85,30.33,190.85,3,23.25,87,1.69,28.883299999999995,105.4379,vehicular
10341,21.75,23.27,8.83,7.27,16.73,376.14,2,22.04,96,0.43,24.6989,108.0983,vehicular
10342,147.61,155.56,23.84,25.11,36.1,515.24,5,24.17,93,2.06,32.1873,119.4424,vehicular
10343,41.23,44.25,19.46,12.88,19.47,293.58,3,23.27,81,0.85,34.74838,113.60532,vehicular
10344,35.7,42.88,12.81,7.6,31.66,255.06,3,21.47,87,1.4,29.610000000000003,105.0703,vehicular
10345,11.68,12.37,6.24,1.7,8.52,177.18,2,25.21,92,1.32,22.8225,108.3206,vehicular
10346,110.98,116.6,3.95,8.04,56.63,315.02,5,24.77,96,3.13,31.762,119.9633,vehicular
10347,14.77,17.01,15.77,9.8,20.39,218.51,2,28.39,66,2.17,23.1331,113.2597,vehicular
10348,7.48,8.39,4.92,6.89,43.42,117.55,1,25.16,91,4.95,37.507200000000005,122.1067,industrial
10349,46.56,49.22,23.68,16.98,14.57,379.67,3,22.8,95,1.68,36.663,117.04949999999998,vehicular
10350,47.68,51.24,8.58,9.32,56.3,253.03,3,21.77,88,0.4,37.73160000000001,115.63030000000002,vehicular
10351,41.55,48.57,11.46,12.83,30.47,368.86,3,21.45,83,1.76,30.5232,105.5582,vehicular
10352,53.94,59.63,14.62,10.98,18.8,244.54,4,26.21,84,1.64,27.8528,113.13,vehicular
10353,14.56,19.02,3.71,1.65,12.36,159.84,2,16.72,96,0.84,33.070600000000006,107.0154,industrial
10354,9.48,11.02,8.0,2.12,15.54,120.5,1,20.51,87,0.49,29.5664,103.7571,industrial
10355,90.36,94.56,18.75,9.62,27.27,381.3,5,24.88,94,2.16,33.6067,118.989,vehicular
10356,54.74,60.8,13.11,10.05,15.35,259.89,4,26.14,82,0.31,27.840300000000003,112.9118,vehicular
10357,9.73,11.88,8.62,5.01,16.24,190.35,1,24.95,89,0.48,22.6411,110.1675,industrial
10358,6.77,7.79,4.16,0.63,6.75,211.31,1,23.6,97,1.06,23.9011,106.6103,unknown
10359,73.64,75.59,5.66,1.62,37.56,343.32,4,22.47,94,3.0,32.8929,115.8277,vehicular
10361,46.99,54.31,11.86,13.37,29.36,393.74,3,21.3,84,1.31,30.6133,105.68000000000002,vehicular
10362,66.12,72.66,37.99,29.12,37.4,349.1,4,22.99,60,0.83,35.901900000000005,114.17,vehicular
10363,4.78,5.51,1.27,0.08,85.89,81.4,2,17.24,52,1.33,41.6778,-108.0242,natural
10364,23.91,27.36,4.44,4.15,56.74,120.74,2,24.4,96,2.01,27.7844,114.39560000000002,vehicular
10365,57.67,60.05,7.81,6.7,49.57,274.55,4,24.19,93,2.0,31.7308,113.39830000000002,vehicular
10366,19.74,21.7,1.08,2.28,61.43,109.0,2,24.71,91,1.94,27.983100000000004,116.35439999999998,industrial
10367,8.22,12.23,5.11,5.51,39.74,88.47,1,26.89,86,0.3,28.016700000000004,120.6709,industrial
10368,12.62,38.84,6.58,0.34,76.57,108.22,2,17.47,46,3.81,47.8517,88.1264,vehicular
10369,9.45,10.82,7.43,1.62,17.84,119.02,1,20.59,88,0.39,29.600599999999996,103.7508,industrial
10370,4.58,5.09,0.96,0.27,13.68,119.01,1,15.99,93,1.03,25.0492,101.538,natural
10371,12.77,15.2,6.37,2.68,32.24,125.94,2,25.95,86,1.1,27.2537,111.45029999999998,vehicular
10372,20.55,22.62,2.09,2.51,56.35,119.95,2,24.89,83,1.76,25.8226,113.0116,industrial
10373,81.06,83.83,5.65,4.94,37.99,191.49,5,23.53,97,1.91,30.97,117.8483,vehicular
10374,73.47,74.64,14.25,7.15,55.57,352.03,4,22.1,87,2.54,33.5979,114.6546,vehicular
10375,70.61,73.35,6.86,9.02,50.49,355.63,4,23.47,90,1.44,32.11950000000001,114.0775,vehicular
10376,8.79,12.28,3.83,4.04,18.07,118.39,1,17.38,95,1.01,27.2944,105.31,industrial
10378,50.61,52.27,7.3,4.56,34.78,304.88,4,23.62,96,0.1,32.6524,117.0067,vehicular
10379,13.26,14.58,2.22,0.81,23.88,121.1,2,17.79,90,0.63,34.36169999999999,108.7233,unknown
10380,20.1,24.55,7.86,4.01,31.82,201.82,2,20.65,89,1.35,30.1146,104.6463,vehicular
10381,29.93,34.37,24.73,24.56,7.69,304.87,3,26.73,82,0.71,23.5538,113.58899999999998,vehicular
10382,16.53,17.99,5.32,7.36,31.17,240.77,2,20.98,96,1.92,27.72,106.9178,vehicular
10383,66.07,76.14,10.52,17.22,48.52,216.74,4,18.81,87,0.61,37.87029999999999,113.5614,vehicular
10385,68.31,72.27,12.32,6.96,22.33,367.72,4,18.41,91,3.36,45.61000000000001,126.615,vehicular
10386,34.07,43.96,4.4,11.82,65.85,131.52,3,16.47,74,1.05,39.3522,112.4397,vehicular
10387,70.61,73.35,6.86,9.02,50.49,355.63,4,23.32,90,1.43,32.1059,114.1099,vehicular
10388,38.72,41.7,15.55,8.87,32.58,264.14,3,22.09,84,1.76,33.774,113.182,vehicular
10389,14.77,17.01,15.77,9.8,20.39,218.51,2,28.2,69,2.26,23.0916,113.3478,vehicular
10390,54.09,55.18,7.35,2.21,34.2,258.25,4,22.65,87,2.06,33.5653,114.0322,vehicular
10391,34.52,38.58,13.48,17.6,62.66,270.65,3,22.67,89,0.69,30.455100000000005,106.6388,vehicular
10393,14.77,17.01,15.77,9.8,20.39,218.51,2,28.58,65,2.21,23.1423,113.2347,vehicular
10394,13.96,15.65,3.8,1.44,25.51,133.78,2,18.11,85,2.62,34.3708,107.1586,unknown
10395,9.37,10.72,15.43,2.1,24.13,134.45,1,18.82,96,1.74,29.9956,103.0456,industrial
10396,5.78,11.15,2.18,0.26,30.25,102.9,1,18.65,63,4.18,39.5986,109.7736,unknown
10397,18.33,20.13,1.38,0.79,28.97,115.06,2,15.75,92,1.65,36.6028,109.4761,burning
10398,5.61,5.86,0.89,0.75,24.19,119.89,1,19.07,93,1.33,42.9108,129.5055,unknown
10399,7.6,8.72,11.72,1.75,30.13,132.21,1,18.8,96,1.78,30.02,103.0475,industrial
10401,119.96,124.48,25.38,10.99,54.52,400.57,5,22.58,71,1.75,39.9041,119.5251,vehicular
10402,37.83,39.83,16.96,9.3,22.35,255.24,3,22.23,88,2.3,33.99529999999999,113.7906,vehicular
10403,70.26,74.28,4.58,4.26,30.94,279.74,4,23.64,97,1.16,31.7886,116.5567,vehicular
10404,42.86,44.12,2.46,1.46,35.24,187.02,3,20.32,78,1.04,34.7942,111.1587,industrial
10405,157.62,164.41,18.91,12.63,23.08,386.73,5,24.61,84,5.14,31.644900000000003,118.50239999999998,vehicular
10407,55.79,69.91,12.14,21.17,59.71,217.94,4,17.07,83,0.1,38.4519,112.7383,vehicular
10408,205.57,219.83,34.93,29.82,24.16,708.07,5,17.29,93,0.48,40.928,117.95029999999998,vehicular
10409,73.64,75.59,5.66,1.62,37.56,343.32,4,22.57,94,3.0,32.8605,115.85540000000002,vehicular
10411,30.31,32.69,19.27,13.16,26.58,308.85,3,24.1,94,1.53,37.5639,121.2514,vehicular
10412,81.27,82.22,24.36,21.75,50.03,705.31,5,20.6,90,1.89,41.1489,122.0303,vehicular
10413,103.05,109.65,7.66,11.06,74.72,308.99,5,21.84,79,1.01,39.5589,116.7214,vehicular
10414,40.34,41.73,3.48,2.95,90.51,261.01,3,22.83,84,2.5,40.8434,121.0533,industrial
10415,38.63,42.06,25.06,18.78,17.95,421.1,3,23.84,92,3.21,37.4338,118.6904,vehicular
10416,93.18,100.53,47.23,31.68,11.93,429.35,5,24.72,95,4.38,33.38,120.2144,vehicular
10417,93.18,100.53,47.23,31.68,11.93,429.35,5,24.72,95,4.38,33.3947,120.225,vehicular
10418,8.43,10.11,8.56,1.96,16.6,162.7,1,20.2,82,0.71,26.571,101.6891,industrial
10419,78.41,85.76,17.95,26.98,46.47,367.53,5,26.59,84,3.17,31.874,120.526,vehicular
10420,6.87,8.29,3.34,1.81,46.32,195.38,1,27.6,80,3.15,22.5497,113.3881,industrial
10421,34.38,34.89,2.62,0.42,40.92,254.46,3,19.21,93,1.57,41.30939999999999,123.7169,unknown
10422,41.3,46.85,15.03,32.13,47.12,278.63,3,27.24,80,2.16,31.3019,120.591,vehicular
10423,37.32,40.78,13.98,14.18,41.01,241.63,3,22.56,79,1.55,35.2703,113.19870000000002,vehicular
10424,14.47,18.32,7.35,15.45,59.3,135.79,2,28.23,79,3.49,31.1654,121.41200000000002,vehicular
10425,3.95,11.63,1.2,0.56,80.78,55.81,2,13.37,27,0.18,37.3753,97.3731,natural
10426,3.46,4.11,1.07,0.1,9.44,192.6,1,21.47,97,0.86,24.428,98.5842,natural
10427,19.29,21.4,8.05,3.94,8.73,205.16,2,24.28,88,1.49,23.1478,109.568,vehicular
10428,101.68,105.27,23.42,16.63,15.9,411.27,5,25.65,88,2.59,34.6972,119.3581,vehicular
10429,46.92,53.49,12.94,15.81,38.31,299.17,3,17.05,86,1.32,36.1911,113.1569,vehicular
10430,16.53,17.99,5.32,7.36,31.17,240.77,2,20.86,95,1.73,27.6486,106.8906,vehicular
10431,127.17,138.84,14.05,23.47,55.3,406.44,5,20.79,87,0.88,40.32749999999999,116.6275,vehicular
10432,20.87,38.57,12.12,4.01,47.13,175.85,2,22.56,41,3.7,39.22820000000001,106.7704,vehicular
10433,2.23,3.69,0.6,0.32,40.07,142.42,1,27.71,84,2.15,22.7833,114.4645,natural
10434,5.4,11.57,3.63,0.39,64.98,103.14,2,21.38,43,0.96,40.628800000000005,109.8642,unknown
10435,72.05,77.52,22.28,18.45,32.14,372.55,4,21.57,70,1.64,36.07139999999999,111.5028,vehicular
10436,13.96,15.65,3.8,1.44,25.51,133.78,2,18.31,86,2.78,34.3739,107.1186,unknown
10437,41.09,45.19,12.62,12.36,37.69,257.35,3,20.47,79,0.65,35.4897,112.8676,vehicular
10438,2.1,2.19,0.5,0.04,29.11,138.91,1,11.87,68,1.03,29.6292,91.0834,natural
10439,46.75,50.65,18.09,8.95,19.9,414.55,3,22.66,98,2.21,37.364,120.394,vehicular
10440,46.75,50.65,18.09,8.95,19.9,414.55,3,23.07,98,2.3,37.374,120.399,vehicular
10441,42.95,45.75,7.47,7.39,39.02,228.93,3,23.38,91,3.46,30.989100000000004,112.1969,vehicular
10442,121.9,139.54,19.93,32.57,28.64,399.41,5,21.09,87,0.94,38.9108,115.4713,vehicular
10443,8.85,14.05,3.5,2.09,94.95,85.77,2,26.17,15,2.32,43.768,87.6046,industrial
10444,32.48,35.4,14.05,9.04,25.47,202.79,3,25.26,87,0.73,24.407800000000005,111.5608,vehicular
10445,18.07,27.01,4.91,4.43,69.82,129.08,2,21.57,45,3.29,37.9648,106.1532,vehicular
10446,21.75,32.0,6.0,15.16,65.04,125.42,2,18.12,63,2.61,40.08440000000001,113.2711,vehicular
10447,6.96,8.09,3.36,0.92,14.43,149.86,1,17.07,96,1.39,24.3389,102.5381,industrial
10448,205.57,219.83,34.93,29.82,24.16,708.07,5,19.0,91,0.82,40.9655,117.8051,vehicular
10449,27.6,28.39,2.46,0.5,16.94,246.57,3,18.38,89,1.27,44.5782,129.6115,unknown
10450,106.04,110.19,16.04,14.89,43.69,419.75,5,24.47,91,2.91,30.928499999999996,113.9153,vehicular
